site_name,major_category,date,has_sample,has_shore_sample,has_center_sample,available_locations,overall_sample_count,overall_earliest_sample_time,overall_latest_sample_time,overall_chlorophyll_ugl_mean,overall_chlorophyll_ugl_std,overall_chlorophyll_ugl_min,overall_chlorophyll_ugl_max,overall_chlorophyll_ugl_replicate_count,overall_phycocyanin_ugl_mean,overall_phycocyanin_ugl_std,overall_phycocyanin_ugl_min,overall_phycocyanin_ugl_max,overall_phycocyanin_ugl_replicate_count,overall_phycocyanin_to_chlorophyll_ratio_mean,overall_phycocyanin_to_chlorophyll_ratio_std,overall_phycocyanin_to_chlorophyll_ratio_min,overall_phycocyanin_to_chlorophyll_ratio_max,overall_phycocyanin_to_chlorophyll_ratio_replicate_count,overall_sample_depth_feet,overall_water_temperature_c,overall_ph,overall_orp_mv,overall_specific_conductivity_us_cm,overall_dissolved_oxygen_mg_l,overall_turbidity_ntu,shore_sample_count,shore_earliest_sample_time,shore_latest_sample_time,shore_chlorophyll_ugl_mean,shore_chlorophyll_ugl_std,shore_chlorophyll_ugl_min,shore_chlorophyll_ugl_max,shore_chlorophyll_ugl_replicate_count,shore_phycocyanin_ugl_mean,shore_phycocyanin_ugl_std,shore_phycocyanin_ugl_min,shore_phycocyanin_ugl_max,shore_phycocyanin_ugl_replicate_count,shore_phycocyanin_to_chlorophyll_ratio_mean,shore_phycocyanin_to_chlorophyll_ratio_std,shore_phycocyanin_to_chlorophyll_ratio_min,shore_phycocyanin_to_chlorophyll_ratio_max,shore_phycocyanin_to_chlorophyll_ratio_replicate_count,shore_sample_depth_feet,shore_water_temperature_c,shore_ph,shore_orp_mv,shore_specific_conductivity_us_cm,shore_dissolved_oxygen_mg_l,shore_turbidity_ntu,center_sample_count,center_earliest_sample_time,center_latest_sample_time,center_chlorophyll_ugl_mean,center_chlorophyll_ugl_std,center_chlorophyll_ugl_min,center_chlorophyll_ugl_max,center_chlorophyll_ugl_replicate_count,center_phycocyanin_ugl_mean,center_phycocyanin_ugl_std,center_phycocyanin_ugl_min,center_phycocyanin_ugl_max,center_phycocyanin_ugl_replicate_count,center_phycocyanin_to_chlorophyll_ratio_mean,center_phycocyanin_to_chlorophyll_ratio_std,center_phycocyanin_to_chlorophyll_ratio_min,center_phycocyanin_to_chlorophyll_ratio_max,center_phycocyanin_to_chlorophyll_ratio_replicate_count,center_sample_depth_feet,center_water_temperature_c,center_ph,center_orp_mv,center_specific_conductivity_us_cm,center_dissolved_oxygen_mg_l,center_turbidity_ntu,days_since_last_sample,latest_overall_chlorophyll_ugl_mean,latest_overall_phycocyanin_ugl_mean,latest_overall_phycocyanin_to_chlorophyll_ratio_mean,latest_overall_sample_depth_feet,latest_overall_water_temperature_c,latest_overall_ph,latest_overall_orp_mv,latest_overall_specific_conductivity_us_cm,latest_overall_dissolved_oxygen_mg_l,latest_overall_turbidity_ntu,delta_7d_overall_chlorophyll_ugl_mean,delta_7d_overall_phycocyanin_ugl_mean,delta_7d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_7d_overall_sample_depth_feet,delta_7d_overall_water_temperature_c,delta_7d_overall_ph,delta_7d_overall_orp_mv,delta_7d_overall_specific_conductivity_us_cm,delta_7d_overall_dissolved_oxygen_mg_l,delta_7d_overall_turbidity_ntu,delta_14d_overall_chlorophyll_ugl_mean,delta_14d_overall_phycocyanin_ugl_mean,delta_14d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_14d_overall_sample_depth_feet,delta_14d_overall_water_temperature_c,delta_14d_overall_ph,delta_14d_overall_orp_mv,delta_14d_overall_specific_conductivity_us_cm,delta_14d_overall_dissolved_oxygen_mg_l,delta_14d_overall_turbidity_ntu
Spectacle Pond,Category_2,2025-06-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.473333,18.116667,12.473333,0.1,,,,,,,-0.39,13.033333,9.756667,0,,,,,,,,,,,,,,,,
Spectacle Pond,Category_2,2025-06-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.473333,18.116667,12.473333,0.1,,,,,,,0,0,0,0,,,,,,,-0.39,13.033333,9.756667,0,,,,,,
Spectacle Pond,Category_2,2025-06-26,1,1,0,shore,1,12:34,12:34,1.956667,0.10116,1.84,2.02,3,9,1.145644,7.75,10,3,4.606667,0.673078,3.83,5.02,3,0.5,,,,,,,1,12:34,12:34,1.956667,0.10116,1.84,2.02,3,9,1.145644,7.75,10,3,4.606667,0.673078,3.83,5.02,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.956667,9,4.606667,0.5,,,,,,,0.483333,-9.116667,-7.866667,0.4,,,,,,,0.093333,3.916667,1.89,0.4,,,,,,
Spectacle Pond,Category_2,2025-06-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.956667,9,4.606667,0.5,,,,,,,0.483333,-9.116667,-7.866667,0.4,,,,,,,0.093333,3.916667,1.89,0.4,,,,,,
Spectacle Pond,Category_2,2025-06-28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.956667,9,4.606667,0.5,,,,,,,0.483333,-9.116667,-7.866667,0.4,,,,,,,0.093333,3.916667,1.89,0.4,,,,,,
Spectacle Pond,Category_2,2025-06-29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.956667,9,4.606667,0.5,,,,,,,0.483333,-9.116667,-7.866667,0.4,,,,,,,0.093333,3.916667,1.89,0.4,,,,,,
Spectacle Pond,Category_2,2025-06-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.956667,9,4.606667,0.5,,,,,,,0.483333,-9.116667,-7.866667,0.4,,,,,,,0.093333,3.916667,1.89,0.4,,,,,,
Spectacle Pond,Category_2,2025-07-01,1,1,0,shore,1,11:36,11:36,1.936667,0.056862,1.89,2,3,9.83,1.005833,8.75,10.74,3,5.083333,0.635715,4.37,5.59,3,0.1,,,,,,,1,11:36,11:36,1.936667,0.056862,1.89,2,3,9.83,1.005833,8.75,10.74,3,5.083333,0.635715,4.37,5.59,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.936667,9.83,5.083333,0.1,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,,0.073333,4.746667,2.366667,0,,,,,,
Spectacle Pond,Category_2,2025-07-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.936667,9.83,5.083333,0.1,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-03,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.936667,9.83,5.083333,0.1,,,,,,,-0.02,0.83,0.476667,-0.4,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.936667,9.83,5.083333,0.1,,,,,,,-0.02,0.83,0.476667,-0.4,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.936667,9.83,5.083333,0.1,,,,,,,-0.02,0.83,0.476667,-0.4,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.936667,9.83,5.083333,0.1,,,,,,,-0.02,0.83,0.476667,-0.4,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.936667,9.83,5.083333,0.1,,,,,,,-0.02,0.83,0.476667,-0.4,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.936667,9.83,5.083333,0.1,,,,,,,0,0,0,0,,,,,,,0.463333,-8.286667,-7.39,0,,,,,,
Spectacle Pond,Category_2,2025-07-09,1,1,0,shore,1,12:19,12:19,3.713333,0.143643,3.55,3.82,3,9.996667,1.745002,8.25,11.74,3,2.68,0.375899,2.32,3.07,3,0.1,,,,,,,1,12:19,12:19,3.713333,0.143643,3.55,3.82,3,9.996667,1.745002,8.25,11.74,3,2.68,0.375899,2.32,3.07,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.713333,9.996667,2.68,0.1,,,,,,,1.776667,0.166667,-2.403333,0,,,,,,,2.24,-8.12,-9.793333,0,,,,,,
Spectacle Pond,Category_2,2025-07-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.713333,9.996667,2.68,0.1,,,,,,,1.776667,0.166667,-2.403333,0,,,,,,,1.756667,0.996667,-1.926667,-0.4,,,,,,
Spectacle Pond,Category_2,2025-07-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.713333,9.996667,2.68,0.1,,,,,,,1.776667,0.166667,-2.403333,0,,,,,,,1.756667,0.996667,-1.926667,-0.4,,,,,,
Spectacle Pond,Category_2,2025-07-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.713333,9.996667,2.68,0.1,,,,,,,1.776667,0.166667,-2.403333,0,,,,,,,1.756667,0.996667,-1.926667,-0.4,,,,,,
Spectacle Pond,Category_2,2025-07-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.713333,9.996667,2.68,0.1,,,,,,,1.776667,0.166667,-2.403333,0,,,,,,,1.756667,0.996667,-1.926667,-0.4,,,,,,
Spectacle Pond,Category_2,2025-07-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3.713333,9.996667,2.68,0.1,,,,,,,1.776667,0.166667,-2.403333,0,,,,,,,1.756667,0.996667,-1.926667,-0.4,,,,,,
Spectacle Pond,Category_2,2025-07-15,1,1,0,shore,1,11:38,11:38,1.096667,0.015275,1.08,1.11,3,15.546667,0.377536,15.22,15.96,3,14.176667,0.541233,13.71,14.77,3,0.1,,,,,,,1,11:38,11:38,1.096667,0.015275,1.08,1.11,3,15.546667,0.377536,15.22,15.96,3,14.176667,0.541233,13.71,14.77,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.096667,15.546667,14.176667,0.1,,,,,,,-0.84,5.716667,9.093333,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.096667,15.546667,14.176667,0.1,,,,,,,-2.616667,5.55,11.496667,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.096667,15.546667,14.176667,0.1,,,,,,,-2.616667,5.55,11.496667,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.096667,15.546667,14.176667,0.1,,,,,,,-2.616667,5.55,11.496667,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.096667,15.546667,14.176667,0.1,,,,,,,-2.616667,5.55,11.496667,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.096667,15.546667,14.176667,0.1,,,,,,,-2.616667,5.55,11.496667,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.096667,15.546667,14.176667,0.1,,,,,,,-2.616667,5.55,11.496667,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.096667,15.546667,14.176667,0.1,,,,,,,0,0,0,0,,,,,,,-0.84,5.716667,9.093333,0,,,,,,
Spectacle Pond,Category_2,2025-07-23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.096667,15.546667,14.176667,0.1,,,,,,,0,0,0,0,,,,,,,-2.616667,5.55,11.496667,0,,,,,,
Spectacle Pond,Category_2,2025-07-24,1,1,0,shore,1,11:15,11:15,0.46,0.1249,0.32,0.56,3,8.5,1.63936,6.75,10,3,20.266667,9.894485,12.05,31.25,3,0.1,,,,,,,1,11:15,11:15,0.46,0.1249,0.32,0.56,3,8.5,1.63936,6.75,10,3,20.266667,9.894485,12.05,31.25,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46,8.5,20.266667,0.1,,,,,,,-0.636667,-7.046667,6.09,0,,,,,,,-3.253333,-1.496667,17.586667,0,,,,,,
Spectacle Pond,Category_2,2025-07-25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.46,8.5,20.266667,0.1,,,,,,,-0.636667,-7.046667,6.09,0,,,,,,,-3.253333,-1.496667,17.586667,0,,,,,,
Spectacle Pond,Category_2,2025-07-26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.46,8.5,20.266667,0.1,,,,,,,-0.636667,-7.046667,6.09,0,,,,,,,-3.253333,-1.496667,17.586667,0,,,,,,
Spectacle Pond,Category_2,2025-07-27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.46,8.5,20.266667,0.1,,,,,,,-0.636667,-7.046667,6.09,0,,,,,,,-3.253333,-1.496667,17.586667,0,,,,,,
Spectacle Pond,Category_2,2025-07-28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.46,8.5,20.266667,0.1,,,,,,,-0.636667,-7.046667,6.09,0,,,,,,,-3.253333,-1.496667,17.586667,0,,,,,,
Spectacle Pond,Category_2,2025-07-29,1,1,0,shore,1,11:09,11:09,0.603333,0.030551,0.57,0.63,3,21.843333,1.175812,20.93,23.17,3,36.206667,0.924247,35.14,36.77,3,0.1,,,,,,,1,11:09,11:09,0.603333,0.030551,0.57,0.63,3,21.843333,1.175812,20.93,23.17,3,36.206667,0.924247,35.14,36.77,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.603333,21.843333,36.206667,0.1,,,,,,,-0.493333,6.296667,22.03,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-07-30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.603333,21.843333,36.206667,0.1,,,,,,,-0.493333,6.296667,22.03,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-07-31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.603333,21.843333,36.206667,0.1,,,,,,,0.143333,13.343333,15.94,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.603333,21.843333,36.206667,0.1,,,,,,,0.143333,13.343333,15.94,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.603333,21.843333,36.206667,0.1,,,,,,,0.143333,13.343333,15.94,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-03,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.603333,21.843333,36.206667,0.1,,,,,,,0.143333,13.343333,15.94,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.603333,21.843333,36.206667,0.1,,,,,,,0.143333,13.343333,15.94,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.603333,21.843333,36.206667,0.1,,,,,,,0,0,0,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.603333,21.843333,36.206667,0.1,,,,,,,0,0,0,0,,,,,,,-0.493333,6.296667,22.03,0,,,,,,
Spectacle Pond,Category_2,2025-08-07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.603333,21.843333,36.206667,0.1,,,,,,,0,0,0,0,,,,,,,0.143333,13.343333,15.94,0,,,,,,
Spectacle Pond,Category_2,2025-08-08,1,1,0,shore,1,13:03,13:03,0.86,0.01,0.85,0.87,3,24.413333,2.167979,22.92,26.9,3,28.38,2.502938,26.91,31.27,3,0.1,,,,,,,1,13:03,13:03,0.86,0.01,0.85,0.87,3,24.413333,2.167979,22.92,26.9,3,28.38,2.502938,26.91,31.27,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.86,24.413333,28.38,0.1,,,,,,,0.256667,2.57,-7.826667,0,,,,,,,0.4,15.913333,8.113333,0,,,,,,
Spectacle Pond,Category_2,2025-08-09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.86,24.413333,28.38,0.1,,,,,,,0.256667,2.57,-7.826667,0,,,,,,,0.4,15.913333,8.113333,0,,,,,,
Spectacle Pond,Category_2,2025-08-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.86,24.413333,28.38,0.1,,,,,,,0.256667,2.57,-7.826667,0,,,,,,,0.4,15.913333,8.113333,0,,,,,,
Spectacle Pond,Category_2,2025-08-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.86,24.413333,28.38,0.1,,,,,,,0.256667,2.57,-7.826667,0,,,,,,,0.4,15.913333,8.113333,0,,,,,,
Spectacle Pond,Category_2,2025-08-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.86,24.413333,28.38,0.1,,,,,,,0.256667,2.57,-7.826667,0,,,,,,,0.256667,2.57,-7.826667,0,,,,,,
Spectacle Pond,Category_2,2025-08-13,1,1,0,shore,1,14:36,14:36,0.776667,0.075056,0.7,0.85,3,16.126667,1.597947,14.97,17.95,3,20.77,0.833727,19.82,21.38,3,0.1,,,,,,,1,14:36,14:36,0.776667,0.075056,0.7,0.85,3,16.126667,1.597947,14.97,17.95,3,20.77,0.833727,19.82,21.38,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.776667,16.126667,20.77,0.1,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,
Spectacle Pond,Category_2,2025-08-14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.776667,16.126667,20.77,0.1,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,
Spectacle Pond,Category_2,2025-08-15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.776667,16.126667,20.77,0.1,,,,,,,-0.083333,-8.286667,-7.61,0,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,
Spectacle Pond,Category_2,2025-08-16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.776667,16.126667,20.77,0.1,,,,,,,-0.083333,-8.286667,-7.61,0,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,
Spectacle Pond,Category_2,2025-08-17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.776667,16.126667,20.77,0.1,,,,,,,-0.083333,-8.286667,-7.61,0,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,
Spectacle Pond,Category_2,2025-08-18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.776667,16.126667,20.77,0.1,,,,,,,-0.083333,-8.286667,-7.61,0,,,,,,,0.173333,-5.716667,-15.436667,0,,,,,,
Spectacle Pond,Category_2,2025-08-19,1,1,0,shore,1,11:58,11:58,1.206667,0.066583,1.13,1.25,3,38.003333,1.516619,36.35,39.33,3,31.133333,1.683934,29.31,32.63,3,0.1,,,,,,,1,11:58,11:58,1.206667,0.066583,1.13,1.25,3,38.003333,1.516619,36.35,39.33,3,31.133333,1.683934,29.31,32.63,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.206667,38.003333,31.133333,0.1,,,,,,,0.346667,13.59,2.753333,0,,,,,,,0.603333,16.16,-5.073333,0,,,,,,
Spectacle Pond,Category_2,2025-08-20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.206667,38.003333,31.133333,0.1,,,,,,,0.43,21.876667,10.363333,0,,,,,,,0.603333,16.16,-5.073333,0,,,,,,
Spectacle Pond,Category_2,2025-08-21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.206667,38.003333,31.133333,0.1,,,,,,,0.43,21.876667,10.363333,0,,,,,,,0.603333,16.16,-5.073333,0,,,,,,
Spectacle Pond,Category_2,2025-08-22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.206667,38.003333,31.133333,0.1,,,,,,,0.43,21.876667,10.363333,0,,,,,,,0.346667,13.59,2.753333,0,,,,,,
Spectacle Pond,Category_2,2025-08-23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.206667,38.003333,31.133333,0.1,,,,,,,0.43,21.876667,10.363333,0,,,,,,,0.346667,13.59,2.753333,0,,,,,,
Spectacle Pond,Category_2,2025-08-24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.206667,38.003333,31.133333,0.1,,,,,,,0.43,21.876667,10.363333,0,,,,,,,0.346667,13.59,2.753333,0,,,,,,
Spectacle Pond,Category_2,2025-08-25,1,1,0,shore,1,11:09,11:09,0.68,0.07,0.6,0.73,3,10.24,3.482858,7.75,14.22,3,15.543333,7.115436,10.61,23.7,3,0.1,,,,,,,1,11:09,11:09,0.68,0.07,0.6,0.73,3,10.24,3.482858,7.75,14.22,3,15.543333,7.115436,10.61,23.7,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.68,10.24,15.543333,0.1,,,,,,,-0.096667,-5.886667,-5.226667,0,,,,,,,-0.18,-14.173333,-12.836667,0,,,,,,
